time,ID,acceleration,velocity,position,collisions
2.0000000000000004,5,0.04000000000000001,"Point(-20.336537491326727, 4.8892022727499755)","Point(96.66733031176878, 73.53009616064242)",0
2.0000000000000004,6,-0.06,"Point(-24.885999999999996, 3.0476560243581025e-15)","Point(189.90830000000003, 67.5)",0
2.1000000000000005,1,-0.06,"Point(-24.879999999999995, 3.046921236278614e-15)","Point(67.37000000000002, 62.5)",0
2.1000000000000005,2,0.04000000000000001,"Point(-20.58366819659011, 3.2585585114717954)","Point(90.46244203667031, 57.638421525822665)",0
2.1000000000000005,3,-0.06,"Point(-24.879999999999995, 3.046921236278614e-15)","Point(77.47000000000001, 72.5)",0
2.1000000000000005,4,-0.06,"Point(-24.879999999999995, 3.046921236278614e-15)","Point(57.41999999999999, 68.0)",0
2.1000000000000005,5,0.04000000000000001,"Point(-20.662289672814246, 3.2735585341818494)","Point(94.59085170266405, 73.78280909250482)",0
2.1000000000000005,6,-0.06,"Point(-24.879999999999995, 3.046921236278614e-15)","Point(187.42000000000002, 67.5)",0
2.2000000000000006,1,-0.06,"Point(-24.873999999999995, 3.0461864481991258e-15)","Point(64.88230000000001, 62.5)",0
2.2000000000000006,2,0.04000000000000001,"Point(-20.268513113121095, 4.864125017229585)","Point(88.4546941387274, 58.19774077125041)",0
2.2000000000000006,3,-0.06,"Point(-24.873999999999995, 3.0461864481991258e-15)","Point(74.98230000000001, 72.5)",0
2.2000000000000006,4,-0.06,"Point(-24.873999999999995, 3.0461864481991258e-15)","Point(54.93229999999999, 68.0)",0
2.2000000000000006,5,0.04000000000000001,"Point(-20.8598929328045, 1.6366559907121927)","Point(92.5005221440771, 73.87125781492445)",0
2.2000000000000006,6,-0.06,"Point(-24.873999999999995, 3.0461864481991258e-15)","Point(184.93230000000003, 67.5)",0
2.3000000000000007,1,-0.06,"Point(-24.867999999999995, 3.0454516601196374e-15)","Point(62.39520000000002, 62.5)",0
2.3000000000000007,2,0.04000000000000001,"Point(-19.828199145858523, 6.440622845049689)","Point(86.49663829840813, 58.912985125434055)",0
2.3000000000000007,3,-0.06,"Point(-24.867999999999995, 3.0454516601196374e-15)","Point(72.49520000000001, 72.5)",0
2.3000000000000007,4,-0.06,"Point(-24.867999999999995, 3.0454516601196374e-15)","Point(52.44519999999999, 68.0)",0
2.3000000000000007,5,0.04000000000000001,"Point(-20.927996919926336, -0.01135427474243369)","Point(90.40931943728764, 73.79479868128803)",0
2.3000000000000007,6,-0.06,"Point(-24.867999999999995, 3.0454516601196374e-15)","Point(182.44520000000003, 67.5)",0
2.400000000000001,1,-0.06,"Point(-24.861999999999995, 3.044716872040149e-15)","Point(59.90870000000002, 62.5)",0
2.400000000000001,2,0.04000000000000001,"Point(-19.26532243734293, 7.978299028314979)","Point(84.60037897773884, 59.77983320253573)",0
2.400000000000001,3,-0.06,"Point(-24.861999999999995, 3.044716872040149e-15)","Point(70.0087, 72.5)",0
2.400000000000001,4,-0.06,"Point(-24.861999999999995, 3.044716872040149e-15)","Point(49.95869999999999, 68.0)",0
2.400000000000001,5,-0.06,"Point(-20.92199692080938, -0.011351019503115331)","Point(88.31681974525085, 73.79366341657575)",0
